Split,GroundTruth_CD,Predicted_CD,Error
Validation,14.878580093383789,10.63248062133789,4.246099472045898
Training,14.873282432556152,10.87573528289795,3.997547149658203
Training,14.866873741149902,10.927094459533691,3.939779281616211
Training,14.859712600708008,11.629542350769043,3.230170249938965
Training,14.824872970581055,10.872544288635254,3.952328681945801
Training,14.802886009216309,11.068767547607422,3.7341184616088867
Training,14.798761367797852,11.17426872253418,3.624492645263672
Validation,14.771061897277832,11.217595100402832,3.553466796875
Training,14.768899917602539,12.850224494934082,1.918675422668457
Training,14.727187156677246,12.202479362487793,2.524707794189453
Training,14.69411849975586,11.47488784790039,3.2192306518554688
Validation,14.653657913208008,12.003960609436035,2.6496973037719727
Training,14.636689186096191,13.15478515625,1.4819040298461914
Training,14.611875534057617,12.92685317993164,1.6850223541259766
Validation,14.594893455505371,10.84221363067627,3.7526798248291016
Validation,14.5897855758667,10.405537605285645,4.184247970581055
Training,14.589154243469238,10.589492797851562,3.999661445617676
Training,14.581713676452637,11.30212688446045,3.2795867919921875
Training,14.54311752319336,11.176299095153809,3.366818428039551
Training,14.521689414978027,11.583281517028809,2.9384078979492188
Training,14.489526748657227,12.467370986938477,2.02215576171875
Training,14.435982704162598,11.317448616027832,3.1185340881347656
Training,14.43245792388916,9.891778945922852,4.540678977966309
Training,14.431270599365234,11.603775978088379,2.8274946212768555
Training,14.41502571105957,11.253161430358887,3.1618642807006836
Training,14.395345687866211,10.852952003479004,3.542393684387207
Training,14.33143138885498,12.125859260559082,2.2055721282958984
Training,14.16030502319336,12.034790992736816,2.125514030456543
Training,14.002009391784668,11.791178703308105,2.2108306884765625
Training,13.962358474731445,12.30325984954834,1.6590986251831055
Training,13.94583511352539,10.73215389251709,3.213681221008301
Training,13.898902893066406,12.099334716796875,1.7995681762695312
Training,13.757018089294434,10.492888450622559,3.264129638671875
Training,13.742815971374512,10.762261390686035,2.9805545806884766
Training,13.574492454528809,11.338961601257324,2.2355308532714844
Training,13.564862251281738,10.34894847869873,3.215913772583008
Training,13.559126853942871,10.527491569519043,3.031635284423828
Training,13.548019409179688,10.692584037780762,2.855435371398926
Training,13.474108695983887,12.235533714294434,1.2385749816894531
Training,13.415634155273438,11.119832038879395,2.295802116394043
Validation,13.355353355407715,12.24763011932373,1.1077232360839844
Training,13.344698905944824,11.685248374938965,1.6594505310058594
Training,13.276252746582031,11.536799430847168,1.7394533157348633
Training,13.259225845336914,10.671767234802246,2.587458610534668
Training,13.199361801147461,9.8909273147583,3.30843448638916
Training,13.070451736450195,10.81700325012207,2.253448486328125
Training,12.953569412231445,10.396717071533203,2.556852340698242
Training,12.628226280212402,11.096603393554688,1.5316228866577148
Training,12.587869644165039,11.281228065490723,1.3066415786743164
Training,12.52930736541748,11.577474594116211,0.9518327713012695
Training,12.507345199584961,11.09068775177002,1.4166574478149414
Training,12.133834838867188,11.713593482971191,0.4202413558959961
Training,11.614627838134766,11.56460952758789,0.050018310546875
Training,9.958005905151367,10.998513221740723,1.0405073165893555
Training,9.52688217163086,10.595099449157715,1.0682172775268555
Training,9.099810600280762,10.812553405761719,1.712742805480957
