Split,GroundTruth_CD,Predicted_CD,Error
Validation,11.936881065368652,10.213444709777832,1.7234363555908203
Validation,11.912994384765625,9.690104484558105,2.2228899002075195
Training,11.907339096069336,9.259604454040527,2.6477346420288086
Validation,11.906645774841309,12.701794624328613,0.7951488494873047
Training,11.883988380432129,9.029400825500488,2.8545875549316406
Training,11.867258071899414,10.82909870147705,1.0381593704223633
Training,11.83778190612793,11.136841773986816,0.7009401321411133
Validation,11.809417724609375,11.081901550292969,0.7275161743164062
Training,11.774324417114258,9.638880729675293,2.135443687438965
Training,11.729327201843262,10.843828201293945,0.8854990005493164
Training,11.724502563476562,10.367527961730957,1.3569746017456055
Training,11.681020736694336,10.90223503112793,0.7787857055664062
Training,11.654784202575684,10.389217376708984,1.2655668258666992
Training,11.644987106323242,9.672242164611816,1.9727449417114258
Training,11.624568939208984,8.943903923034668,2.6806650161743164
Training,11.613269805908203,9.936188697814941,1.6770811080932617
Training,11.545736312866211,14.265785217285156,2.7200489044189453
Validation,11.501343727111816,11.305954933166504,0.1953887939453125
Training,11.485750198364258,9.87405776977539,1.6116924285888672
Training,11.387210845947266,13.529488563537598,2.142277717590332
Training,11.386422157287598,10.550501823425293,0.8359203338623047
Validation,11.315530776977539,10.579529762268066,0.7360010147094727
Training,11.30872917175293,10.659679412841797,0.6490497589111328
Training,11.22127628326416,12.799626350402832,1.5783500671386719
Training,11.209769248962402,10.383444786071777,0.826324462890625
Training,11.208381652832031,11.192469596862793,0.01591205596923828
Training,11.14625072479248,9.431548118591309,1.7147026062011719
Validation,11.1408109664917,14.550679206848145,3.4098682403564453
Training,11.139498710632324,9.916457176208496,1.2230415344238281
Validation,11.13880729675293,13.581303596496582,2.4424962997436523
Training,11.086377143859863,11.58389949798584,0.49752235412597656
Training,11.060147285461426,9.341172218322754,1.7189750671386719
Training,11.045760154724121,9.873112678527832,1.172647476196289
Training,11.011329650878906,9.973217964172363,1.038111686706543
Training,10.998623847961426,12.378125190734863,1.3795013427734375
Validation,10.96153450012207,10.012539863586426,0.9489946365356445
Training,10.959345817565918,8.903483390808105,2.0558624267578125
Training,10.945876121520996,10.506817817687988,0.4390583038330078
Training,10.921783447265625,9.134995460510254,1.786787986755371
Training,10.9214448928833,13.599213600158691,2.6777687072753906
Training,10.866127014160156,12.408699989318848,1.5425729751586914
Training,10.858139038085938,12.628277778625488,1.7701387405395508
Training,10.8462553024292,13.072504043579102,2.2262487411499023
Validation,10.83655834197998,12.261628150939941,1.425069808959961
Training,10.83372688293457,10.597222328186035,0.23650455474853516
Training,10.830180168151855,9.303458213806152,1.5267219543457031
Training,10.82883358001709,9.671671867370605,1.1571617126464844
Training,10.80191707611084,9.54295539855957,1.2589616775512695
Validation,10.79247760772705,9.957802772521973,0.8346748352050781
Training,10.778131484985352,10.327889442443848,0.4502420425415039
Training,10.773552894592285,10.504780769348145,0.2687721252441406
Validation,10.749279022216797,9.69786548614502,1.0514135360717773
Training,10.746784210205078,9.875901222229004,0.8708829879760742
Training,10.724480628967285,11.250574111938477,0.5260934829711914
Training,10.721802711486816,9.092338562011719,1.6294641494750977
Validation,10.717338562011719,8.894526481628418,1.8228120803833008
Training,10.692829132080078,9.965551376342773,0.7272777557373047
Training,10.644335746765137,10.027888298034668,0.6164474487304688
Training,10.596578598022461,7.844848155975342,2.751730442047119
Training,10.584003448486328,9.63155460357666,0.952448844909668
Training,10.556004524230957,10.438919067382812,0.11708545684814453
Training,10.555886268615723,11.364359855651855,0.8084735870361328
Validation,10.534815788269043,8.837987899780273,1.6968278884887695
Validation,10.530813217163086,9.774723052978516,0.7560901641845703
Training,10.5089693069458,9.48027515411377,1.0286941528320312
Training,10.448649406433105,8.13339614868164,2.315253257751465
Validation,10.439372062683105,9.057503700256348,1.3818683624267578
Training,10.432616233825684,9.168569564819336,1.2640466690063477
Validation,10.427465438842773,10.716328620910645,0.2888631820678711
Training,10.419309616088867,10.453639030456543,0.03432941436767578
Validation,10.412504196166992,9.659193992614746,0.7533102035522461
Training,10.411863327026367,9.63514232635498,0.7767210006713867
